collection_date,Mean,Median,Variance,Kurtosis,Skewness,Rt
2021-11-12,38.86619893978952,40.0,3.9301357441087053,3.2372501685687074,-1.9141304976654916,1.9998
2021-11-13,38.83048524676625,40.0,4.04655720673069,2.9073736482717947,-1.8559460270002996,1.999709791782041
2021-11-14,38.94265472121988,40.0,3.4400987988674636,2.941001263555299,-1.8891991609921133,1.9996308491022616
2021-11-15,39.07646594575366,40.0,2.9742952091782007,3.6977912244987734,-2.0524719185000393,1.9995548382667088
2021-11-16,38.8591782230118,40.0,3.894338090024292,2.401700586917442,-1.768382744092637,1.9994768506541103
2021-11-17,38.80812854012626,40.0,4.063271604641444,2.5329637366136235,-1.7897886574926567,1.9993938117891008
2021-11-18,38.965903869403014,40.0,3.4803270550035754,3.2194059191586804,-1.942284539755117,1.999303608146332
2021-11-19,38.90404702997297,40.0,3.625048490129241,2.4292337934332227,-1.8101168059171087,1.9992046046977503
2021-11-20,38.92903286505538,40.0,3.8486283032820663,3.1868435044210135,-1.961466249131974,1.9990953760348145
2021-11-21,38.89797011052555,40.0,3.735030135634967,3.013143536825447,-1.8841414220446115,1.998974553764132
2021-11-22,38.87744476304617,40.0,3.6545899778531914,2.4770984059841408,-1.7680882495745613,1.998840736788664
2021-11-23,38.92945449699418,40.0,3.7402017684658,4.113018534930973,-2.0582698723522674,1.998692435425765
2021-11-24,39.00519390168218,40.0,3.4476215179834533,4.144757913078767,-2.1004165240908454,1.998528033200368
2021-11-25,38.9305059310735,40.0,3.5697560432154996,3.222311648262314,-1.936472006046799,1.9983457575043777
2021-11-26,38.95824342090635,40.0,3.5495728496776127,3.095075757768473,-1.951210537506626,1.998143654582825
2021-11-27,38.93003867044414,40.0,3.6126783228626467,2.9553986332378943,-1.8847336909955092,1.9979195649199608
2021-11-28,38.86440972901369,40.0,3.9508158375154814,6.711282018086708,-2.2031496056123516,1.9976710991460824
2021-11-29,38.87630678625373,40.0,3.678870598382238,2.699125378002672,-1.8084368968485787,1.9973956121151029
2021-11-30,38.82943992309364,40.0,3.8239374807002084,2.318276307390876,-1.7513943797675477,1.997090174580832
2021-12-01,38.887323367626585,40.0,3.6575352360725866,3.3208808765335873,-1.9088697578924363,1.9967515430082308
2021-12-02,38.886946820458355,40.0,3.831869175773343,3.0696438373453767,-1.8926376797322697,1.9963761263749515
2021-12-03,38.98584883081755,40.0,3.2971155302345805,2.930119855217281,-1.8921493765926791,1.9959599484495592
2021-12-04,38.87240811722074,40.0,3.7190892598632437,2.300691313018475,-1.7339721161258472,1.9954986077726653
2021-12-05,38.91880562322495,40.0,3.684562995212115,2.8577397344734448,-1.8798330063074098,1.9949872340780408
2021-12-06,38.943492757148036,40.0,3.6293062925855963,3.1344725861003018,-1.9396520894786733,1.9944204386152404
2021-12-07,38.893781558347136,40.0,3.832944773667344,2.673085821042408,-1.8516339762052574,1.993792260828272
2021-12-08,38.8629653041755,40.0,3.92901563923487,7.6056268815824755,-2.248165325322111,1.9930961096812707
2021-12-09,38.763284843857,40.0,4.3581222777408835,5.224259812911381,-2.0196044232352826,1.992324699320416
2021-12-10,38.853100725922225,40.0,3.9285146162858204,3.724263146088877,-1.9710629146990772,1.991469978831556
2021-12-11,38.95867261896066,40.0,3.6311070239722585,4.203071165745232,-2.0806663043887745,1.9905230555335376
2021-12-12,38.91712938028842,40.0,4.283337714673697,15.263778440492535,-2.9510318234502653,1.9894741113937564
2021-12-13,38.94600653623603,40.0,4.143636563240381,13.097443386728456,-2.8054208480374148,1.988312312233936
2021-12-14,38.86477282946576,40.0,3.8991824315807957,3.5203003703229805,-1.9626208299968224,1.9870257092586103
2021-12-15,38.79548917082718,40.0,5.27110815357096,16.219615786178338,-3.0906441133787625,1.9856011325634344
2021-12-16,38.904168683895264,40.0,4.092412386305254,9.116479467970644,-2.5057900903152635,1.9840240764182355
2021-12-17,38.82400458633527,40.0,3.9577829731052403,3.64487119697313,-1.8875679936434304,1.9822785760749693
2021-12-18,38.76523780162531,40.0,5.344495004170033,13.721395477436234,-3.0025803902545336,1.9803470760405464
2021-12-19,38.901837425479975,40.0,3.973659828610663,3.24752364716182,-1.972351879227781,1.9782102899916616
2021-12-20,38.89916400939784,40.0,4.203973952609317,13.229362192975254,-2.836920810235108,1.975847052609936
2021-12-21,38.92768924553708,40.0,3.8496141523004335,5.050754084728144,-2.1677723145898944,1.973234163944822
2021-12-22,38.88986371850176,40.0,3.6754980043395187,4.192143147447396,-1.940849521043302,1.970346227327915
2021-12-23,38.818423167628424,40.0,4.447621458471789,18.27199541257072,-3.040256174269615,1.9671554821990929
2021-12-24,38.83462878100909,40.0,4.439669392811416,8.971464694151726,-2.431296117408837,1.9636316337794355
2021-12-25,38.75287393244507,40.0,5.295503338288951,12.419945329716363,-2.8229709452439797,1.9597416822348968
2021-12-26,38.8006988511839,40.0,4.96072373870357,10.528934128991583,-2.610457361698166,1.955449754667932
2021-12-27,38.833855053635766,40.0,4.813663294430293,10.092968261276742,-2.7298609541730903,1.9507169442245071
2021-12-28,38.70511023112296,40.0,5.37067580922965,10.19966375954259,-2.62772343422518,1.9455011617334768
2021-12-29,38.774095749173505,40.0,5.229173924924807,13.653395069942876,-3.0174953105852675,1.9397570064618608
2021-12-30,38.867265124984236,40.0,4.470739924338707,10.753135048869698,-2.7285913028710405,1.933435663994996
2021-12-31,38.89954171211551,40.0,4.352943036799909,10.864944222750644,-2.7380756457675486,1.9264848408600144
2022-01-01,38.72243807370228,40.0,5.249625375281164,8.78100691939909,-2.5313002605000205,1.9188487471483489
2022-01-02,38.654467973465316,40.0,6.378772377861401,13.722234496109726,-3.045925195450044,1.9104681402046693
2022-01-03,38.69639159035536,40.0,6.521237160530874,15.644887237453458,-3.32799453767776,1.9012804443231963
2022-01-04,38.628282608453276,40.0,8.365501750780838,20.208712242171778,-3.770704401608737,1.891219963114212
2022-01-05,38.51389218409768,40.0,9.099845144550864,19.3288337219549,-3.7594130442696,1.8802182027995795
2022-01-06,38.55747172786432,40.0,10.120060292550415,20.254008739879538,-3.9608912519514936,1.8682043259576429
2022-01-07,38.566172030368485,40.0,7.45222785202882,12.658453515197948,-3.0421073782506185,1.8551057558386177
2022-01-08,38.55940278379881,40.0,8.755444664962228,13.894295421462493,-3.319308746579728,1.8408489511714048
2022-01-09,38.56375978030562,40.0,8.832520378335326,20.04148690039701,-3.7514918989699613,1.825360370039929
2022-01-10,38.19612677605924,40.0,13.433209207825037,13.314153137956113,-3.3268761949312142,1.8085676384779268
2022-01-11,38.357685108095055,40.0,9.61229472332302,11.970603571530184,-3.0317225818556426,1.7904009346587375
2022-01-12,38.49525969457094,40.0,9.032322591225228,12.986386702094832,-3.171760568185156,1.7707945907755298
2022-01-13,38.3816155546562,40.0,10.019769051692144,11.572503302967853,-3.05398777107579,1.7496889122541923
2022-01-14,38.33382485157742,40.0,10.748794783296576,12.020244088932477,-3.0803947412285373,1.7270321955829833
2022-01-15,38.27116298860794,40.0,13.889566064590797,14.461451468250102,-3.4712318987705975,1.7027829000411168
2022-01-16,38.10301116723123,40.0,14.310508352330515,10.48664042065694,-3.004520828834257,1.6769119357497886
2022-01-17,38.24615794190816,40.0,12.925071212701111,12.339567194835038,-3.206624149309135,1.6494049998150635
2022-01-18,38.29790567634866,40.0,11.49910162841772,9.793840073729651,-2.9060932854137507,1.6202648699714794
2022-01-19,37.87928549829608,40.0,17.49242321915903,9.540477370540934,-2.880769031018234,1.589513545288049
2022-01-20,37.85853481105274,40.0,16.825866017356212,7.865391302591487,-2.6907598405992568,1.557194119548011
2022-01-21,37.54166239060924,40.0,22.733236805294084,6.512290852424959,-2.575131671778824,1.523372261903067
2022-01-22,37.90860978428881,40.0,15.13122066829245,6.36845185119301,-2.497216131015243,1.4881371616629229
2022-01-23,37.45182780001208,40.0,22.237295308820496,6.3246671452545,-2.5050183298227475,1.4516018195598148
2022-01-24,37.543293631756946,40.0,20.665335980568834,6.104559788893072,-2.4645570620275468,1.4139025915043348
2022-01-25,37.18951446919029,40.0,25.241658124677926,5.005503170235537,-2.3082334083612137,1.375197904224768
2022-01-26,37.21929846891734,40.0,25.913722643428127,5.023396224767014,-2.302721597123098,1.3356661284426277
2022-01-27,37.087729653506216,40.0,25.686510791616023,3.8827919949148737,-2.1130622239864354,1.2955025888157414
2022-01-28,36.67509131397253,40.0,31.09128251226256,3.2542930180965928,-1.9889589889295847,1.254915874163612
2022-01-29,36.9524738795507,40.0,27.613777588463964,4.442855077818324,-2.1604175422420497,1.2141234975674615
2022-01-30,36.579703051578946,40.0,29.75130743877423,2.8700634547127293,-1.8711988189873228,1.1733471677901264
2022-01-31,36.56828529722507,40.0,31.31865471483947,2.816435414992236,-1.8773270689444919,1.1328078708973202
2022-02-01,36.53719392313168,40.0,32.07205469781434,2.6670095005883465,-1.8667158601764176,1.092720547549043
2022-02-02,36.39862342877763,39.78559461356804,31.801965975550576,2.4147886031638968,-1.7806744544305058,1.053290061033884
2022-02-03,36.35978536017049,39.94125398401144,31.781747393847933,2.3503152427683216,-1.7396768574683934,1.0147068596540068
2022-02-04,35.87755201237098,39.693976993561805,37.9769084985735,1.6250535329960623,-1.5884605335566293,0.977142948984691
2022-02-05,35.683653571817096,38.92575712021822,38.210481752100904,1.3660659430192132,-1.5173908518055825,0.9407494457453792
2022-02-06,35.7589222825046,39.12900108241058,37.64630862622468,1.466067403291731,-1.5572163683969182,0.9056548899510228
2022-02-07,35.614199640838876,38.74460279012597,37.96741286246844,1.1575235219119757,-1.4602828424433347,0.8719640487895912
2022-02-08,36.131169993187065,39.889882766757836,34.586836374444474,1.852928636496841,-1.6453828882055885,0.8397578338182562
2022-02-09,35.881021155064396,39.72523416579954,37.357544633713424,1.4963722413450893,-1.5419894355401433,0.8090938594111166
2022-02-10,35.80637148362175,39.69026195924573,38.210984243372096,1.1971082401175281,-1.4913418738331126,0.7800077252411294
2022-02-11,35.659295263735565,39.63506575007572,38.85248105447758,1.0801431806890407,-1.4407720124385115,0.7525147159722297
2022-02-12,35.638907646623544,39.22248017279965,37.38055647330249,0.9428301894567643,-1.3941621744988082,0.7266118851404348
2022-02-13,35.74376572432508,39.77877052415241,39.476137809605106,1.3893503394806426,-1.5249227281928384,0.7022803969975431
2022-02-14,35.548777799412804,39.3720354172175,39.35254815491076,0.89119815978703,-1.3886488940034232,0.679487871465285
2022-02-15,35.81474048153537,39.71221934740799,35.88893293262294,1.0858999623928942,-1.4325506805441406,0.6581907741009583
2022-02-16,35.69340650910807,40.0,39.02304133071807,0.7895569267170854,-1.3804338172394996,0.6383367093794965
2022-02-17,35.937507672130224,40.0,37.236441702484335,1.1943768064961113,-1.493977180700923,0.6198665099060275
2022-02-18,35.79497373818923,39.044958813331036,35.58282828285147,1.3353164889482767,-1.486389489758523,0.6027161576658829
2022-02-19,35.86244844478548,39.92710975456811,35.84873201757291,1.2460221625835115,-1.4768054211791197,0.5868184740939639
2022-02-20,35.941177477695234,40.0,37.67308477645096,1.2545992730640694,-1.5160897393715596,0.572104558876233
2022-02-21,36.00382418242586,40.0,37.14014777354108,1.5058059056419464,-1.5626612150884136,0.5585050207800693
2022-02-22,36.33037987057856,40.0,33.24257596102314,1.5383361256567274,-1.602805209060849,0.5459511559422293
2022-02-23,36.35641855497058,40.0,32.84885869325199,1.7181694547891992,-1.6231382154302159,0.5343748259238033
2022-02-24,36.338499275889795,40.0,33.87789662506795,1.8598180153892874,-1.6458042678936957,0.5237110265482408
2022-02-25,36.42476863362923,40.0,33.61998708506673,2.370189431276954,-1.781040647239546,0.5138962001351376
2022-02-26,36.63225977242581,40.0,29.87295735851456,2.2452647123831118,-1.744374098334801,0.5048699398978763
2022-02-27,36.935483740503834,40.0,28.916070444203573,3.104311822993687,-1.9383231956744418,0.4965746918362037
2022-02-28,37.17254592655548,40.0,26.496526500016138,3.3140423326367707,-2.008559298025903,0.4889559447721145
2022-03-01,36.85597577519431,40.0,29.520128639953764,2.8423358234600786,-1.903110050542192,0.4819624769313612
2022-03-02,37.30978703775792,40.0,25.52976606582361,3.847986430890376,-2.1130833125848603,0.4755461967625126
2022-03-03,37.33022772704223,40.0,26.00804436093393,4.288336772475494,-2.202153008927699,0.4696620648792655
2022-03-04,37.58314054540298,40.0,23.356207335979953,5.249561408183984,-2.361273797842514,0.4642680857733899
2022-03-05,37.51253952022525,40.0,24.05531078446014,5.37546072357393,-2.3596479258622285,0.459325191694414
2022-03-06,37.741986366253,40.0,23.359778669302973,6.106528790661745,-2.5302698994217567,0.4547971054709863
2022-03-07,37.690191593097424,40.0,21.931954859150224,5.522061605835297,-2.407461337283105,0.4506501967535123
2022-03-08,38.149265177384194,40.0,18.299764864017597,7.649440338315001,-2.7817627382418317,0.4468533390480965
2022-03-09,38.149829580055105,40.0,18.724362153751358,8.386130129307226,-2.8808992132969657,0.4433778235590586
2022-03-10,38.32981550769303,40.0,16.554296779004186,8.654070936004555,-2.9547601578175207,0.4401970929272143
2022-03-11,38.39680569670845,40.0,16.877966317195952,9.96529691130982,-3.134731393395732,0.4372866741546722
2022-03-12,38.44471290002344,40.0,15.003001216649889,10.238712977505566,-3.108339273057777,0.4346239884348251
2022-03-13,38.40347381760016,40.0,16.38882811289757,9.949188941403243,-3.1106766916328574,0.4321883785260786
2022-03-14,38.75138620470369,40.0,13.349502030174373,14.60038093187953,-3.6883216022736387,0.4299607931600396
2022-03-15,38.82445854076709,40.0,11.7972240840249,14.35338482713865,-3.6432986410164783,0.4279237063867652
2022-03-16,38.89846658113609,40.0,10.327329367273375,16.069859522980675,-3.792451965428287,0.4260610302282266
2022-03-17,38.92720346364755,40.0,10.85205417534943,16.349488577316453,-3.8590932360851915,0.4243580010921788
2022-03-18,38.93459401529547,40.0,11.13299637638552,19.8369691569316,-4.189904493543644,0.4228010833359185
2022-03-19,39.07217757836864,40.0,9.414424671106623,16.71837068857811,-3.9973548224645126,0.4213778628699443
2022-03-20,39.09612707712754,40.0,8.79646330294549,21.687411755354677,-4.365760359127766,0.4200769580067603
2022-03-21,39.24213324154098,40.0,8.367123461644523,32.89122301433199,-5.312536813830585,0.4188879385198233
2022-03-22,39.248581930073584,40.0,7.377586921331034,25.77747449060278,-4.795363481657933,0.4178012499089092
2022-03-23,39.43856253299601,40.0,4.822988884233029,35.40838882671812,-5.391896733355088,0.4168081422541539
2022-03-24,39.34527814402777,40.0,6.085338671392629,28.986114016066626,-4.968675659871911,0.4159006062213479
2022-03-25,39.47028121542462,40.0,5.309312516847662,46.182662768896286,-6.21549461235531,0.4150713134270747
2022-03-26,39.3897459644216,40.0,5.932826686747286,25.654947449914822,-4.877134717350754,0.4143135486471632
2022-03-27,39.53636270138958,40.0,4.07550726459265,33.52649667676691,-5.457618934120242,0.4136211634023548
2022-03-28,39.38478713247331,40.0,6.78446992080157,30.879899587691,-5.321923501271236,0.4129885374116622
2022-03-29,39.4938535617696,40.0,5.465461383291631,39.11911771030162,-5.969077467364663,0.4124105342124312
2022-03-30,39.467703225824906,40.0,5.328094125306709,39.48226497422516,-5.867253190858556,0.4118824554430617
2022-03-31,39.54210613319297,40.0,5.373533362817451,48.42523586534818,-6.587118501296737,0.4114000018939645
